Timestamp,Temperature,Target temperature,Transmissivity,Top stirring speed,Bottom stirring speed,,Timestamp,D10,D50,D90,Shape at D10,Shape at D50,Shape at D90
16/07/2020 17:50:31,24.9,25,1,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 17:58:11,6,6,6,58,58,58
16/07/2020 17:50:32,24.9,25,1,0,700,-35.5,31.5,18.3,18.2,,16/07/2020 17:58:16,3,3,3,33,33,33
16/07/2020 17:50:33,25,25,1,0,700,-35.5,31.5,18.3,18.2,,16/07/2020 17:58:20,6,6,9,61,61,61
16/07/2020 17:50:34,25,25,0,0,700,-33.5,31.2,18.3,18.2,,16/07/2020 17:58:25,3,6,6,72,72,72
16/07/2020 17:50:35,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:58:30,3,9,45,67,66,76
16/07/2020 17:50:36,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:58:35,3,6,15,68,71,80
16/07/2020 17:50:37,25,25,1,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 17:58:40,0,0,0,0,0,0
16/07/2020 17:50:38,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:58:45,3,6,24,38,38,63
16/07/2020 17:50:39,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:58:50,3,6,18,61,60,67
16/07/2020 17:50:40,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:58:56,3,6,33,46,46,82
16/07/2020 17:50:41,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:59:01,3,6,27,49,49,74
16/07/2020 17:50:42,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:59:06,0,0,0,0,0,0
16/07/2020 17:50:43,25,25,0,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:59:11,3,6,15,47,49,58
16/07/2020 17:50:44,25,25,0,0,700,-35.5,31.2,18.3,18.1,,16/07/2020 17:59:16,3,6,15,67,67,72
16/07/2020 17:50:45,25,25,1,0,700,-33.5,31.5,18.3,18.1,,16/07/2020 17:59:21,3,9,12,63,65,66
16/07/2020 17:50:46,25,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:59:26,3,6,21,80,81,80
16/07/2020 17:50:47,24.9,25,1,0,700,-33.5,31.2,18.3,18.1,,16/07/2020 17:59:35,3,6,9,52,52,52
