Date time,Decimal time,Actual temperature,bin0Size,bin1Size,bin2Size,bin3Size,bin4Size,bin5Size,bin6Size,bin7Size,bin8Size,bin9Size,bin10Size,bin11Size,bin12Size,bin13Size,bin14Size,bin15Size,bin16Size,bin17Size,bin18Size,bin19Size,bin20Size,bin21Size,bin22Size,bin23Size,bin24Size,bin25Size,bin26Size,bin27Size,bin28Size,bin29Size,bin30Size,bin31Size,bin32Size,bin33Size,bin34Size,bin35Size,bin36Size,bin37Size,bin38Size,bin39Size,bin40Size,bin41Size,bin42Size,bin43Size,bin44Size,bin45Size,bin46Size,bin47Size,bin48Size,bin49Size,bin50Size,bin51Size,bin52Size,bin53Size,bin54Size,bin55Size,bin56Size,bin57Size,bin58Size,bin59Size,bin60Size,bin61Size,bin62Size,bin63Size,bin64Size,bin65Size,bin66Size,bin67Size,bin68Size,bin69Size,bin70Size,bin71Size,bin72Size,bin73Size,bin74Size,bin75Size,bin76Size,bin77Size,bin78Size,bin79Size,bin80Size,bin81Size,bin82Size,bin83Size,bin84Size,bin85Size,bin86Size,bin87Size,bin88Size,bin89Size,bin90Size,bin91Size,bin92Size,bin93Size,bin94Size,bin95Size,bin96Size,bin97Size,bin98Size,bin99Size
16/07/2020 21:42:35,04:54:01,55,46,98,26,23,13,12,6,6,3,3,3,3,4,4,2,4,0,0,0,1,2,2,0,2,2,0,1,0,1,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:36,04:54:02,55,28,67,31,22,12,14,6,3,4,5,2,6,2,3,3,4,4,3,1,2,2,1,1,0,4,0,1,1,0,1,0,1,1,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:37,04:54:03,55,28,78,35,19,13,12,10,4,4,3,2,7,3,3,0,1,0,1,3,0,1,1,0,1,1,1,0,1,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:38,04:54:04,55,41,93,27,30,10,10,5,4,7,4,8,3,2,3,3,5,2,4,0,0,3,4,1,0,0,0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:39,04:54:05,55,19,47,18,9,6,5,5,6,6,4,2,5,5,2,1,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:40,04:54:06,55,86,201,60,32,17,13,5,8,13,5,2,2,6,7,4,2,6,4,0,0,3,2,1,2,2,1,5,0,1,2,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16/07/2020 21:42:41,04:54:07,55,75,152,45,22,19,11,7,13,6,10,8,1,2,1,3,1,2,4,0,4,0,1,3,1,0,1,1,1,1,0,0,1,1,1,1,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:42,04:54:08,55,61,119,30,26,12,11,5,8,8,8,5,4,7,2,2,5,1,3,3,1,0,2,5,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:44,04:54:09,55,64,124,45,16,16,12,8,10,1,3,2,3,1,2,2,3,2,1,1,3,1,1,0,3,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:44,04:54:10,55,67,172,51,33,18,18,17,8,11,9,12,8,6,4,8,2,0,2,1,1,4,0,0,4,2,0,0,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:45,04:54:11,55,61,121,43,22,23,9,4,4,7,6,4,4,7,1,6,3,3,0,3,2,1,1,0,2,2,1,1,3,1,1,1,1,2,2,0,0,0,1,2,0,0,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:46,04:54:12,55,23,65,25,22,12,7,7,8,4,10,3,4,3,5,0,2,2,2,0,1,1,1,0,0,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:48,04:54:13,55,17,67,38,17,11,7,5,5,11,3,5,4,3,5,2,2,2,3,0,2,1,2,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:49,04:54:14,55,44,122,43,22,19,13,13,6,7,3,2,0,6,4,3,2,2,1,2,1,4,0,4,1,4,2,2,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:50,04:54:15,55,40,80,24,20,7,9,4,2,4,2,5,1,2,1,3,2,1,2,1,5,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:51,04:54:16,55,38,92,24,25,12,11,14,6,7,9,4,4,2,2,5,1,2,4,0,1,1,2,0,4,3,3,1,2,0,0,2,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:52,04:54:17,55,66,122,32,20,12,5,11,2,11,4,7,3,5,4,2,3,2,2,1,0,0,0,0,4,3,2,2,2,2,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:53,04:54:18,55,83,172,52,30,16,13,10,6,8,6,3,6,3,5,1,3,2,4,1,8,2,0,1,0,6,1,0,2,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:54,04:54:19,55,70,144,46,25,11,7,10,12,4,9,9,3,1,3,2,4,0,3,2,2,0,1,2,1,5,1,0,0,1,2,0,1,0,0,1,0,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16/07/2020 21:42:55,04:54:20,55,21,77,26,16,9,5,2,6,9,2,3,2,2,3,1,1,2,0,1,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:56,04:54:21,55,46,121,33,15,3,14,5,7,2,4,5,1,3,1,1,0,3,2,1,0,0,2,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:57,04:54:22,55,95,176,66,30,25,17,20,13,12,8,6,6,6,8,7,5,4,2,1,4,4,3,1,1,1,0,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:58,04:54:23,55,45,99,36,19,16,7,11,9,7,2,8,7,2,2,3,3,1,4,2,1,0,2,3,0,2,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:42:59,04:54:24,55,73,153,38,33,22,17,13,7,3,5,6,8,3,3,5,2,1,4,3,2,0,1,0,3,1,1,2,0,3,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:00,04:54:25,55,71,131,42,32,12,9,7,9,6,2,5,3,1,5,4,3,1,0,1,3,2,7,1,0,0,1,1,2,2,3,3,1,1,0,1,1,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:01,04:54:26,55,41,100,30,33,11,9,4,7,2,7,3,3,2,2,1,3,0,1,3,1,1,1,2,3,1,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:02,04:54:27,55,60,141,43,21,19,16,7,9,4,7,6,7,4,7,6,2,2,4,2,5,1,4,0,1,1,0,1,3,0,1,1,1,2,0,2,0,0,0,0,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:03,04:54:28,55,48,130,24,21,8,9,7,2,7,8,5,4,2,2,2,2,2,1,2,1,2,0,1,2,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:04,04:54:29,55,45,94,42,32,22,17,11,11,10,9,3,8,7,6,4,8,7,4,1,2,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:05,04:54:30,55,49,115,28,23,21,13,6,4,3,6,3,3,3,3,2,0,4,3,1,1,1,1,1,0,1,2,1,3,2,0,1,2,2,2,0,2,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16/07/2020 21:43:06,04:54:31,55,35,90,29,14,17,11,9,6,7,6,4,0,3,6,3,3,4,2,2,2,1,2,2,2,0,2,0,0,2,3,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:07,04:54:32,55,76,128,38,31,23,5,10,11,4,5,5,4,3,2,6,1,3,1,1,0,1,1,1,1,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:08,04:54:33,55,19,63,15,21,15,11,5,6,6,3,2,3,3,0,1,1,2,1,2,2,0,1,1,0,2,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:09,04:54:34,55,30,70,25,21,7,10,9,5,1,4,7,4,3,1,2,4,2,3,4,2,1,2,3,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:10,04:54:36,55,56,152,33,20,11,9,5,6,7,2,5,2,5,5,4,0,3,1,1,1,2,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:11,04:54:37,55,44,98,30,32,16,6,7,10,7,4,7,5,8,5,7,3,7,3,2,3,4,3,3,1,0,2,1,0,2,0,1,1,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16/07/2020 21:43:12,04:54:37,55,56,150,52,27,14,11,10,10,4,3,7,6,1,2,1,5,4,1,3,2,3,1,2,2,3,2,0,3,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:13,04:54:39,55,49,118,28,14,19,14,17,7,9,7,5,6,3,3,5,2,5,2,2,3,4,1,0,3,0,1,3,1,1,0,0,1,0,1,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16/07/2020 21:43:14,04:54:40,55,24,64,26,16,14,9,12,6,4,5,3,6,4,1,6,6,2,0,1,0,1,2,2,3,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:15,04:54:41,55,43,97,26,26,13,11,9,11,11,7,5,6,6,4,2,4,5,5,4,2,3,1,2,1,0,1,3,0,1,1,0,1,1,0,2,0,3,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:16,04:54:42,55,67,181,56,27,32,15,9,9,10,8,3,1,4,6,1,0,7,3,4,1,1,1,1,2,2,1,2,1,1,0,2,1,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16/07/2020 21:43:17,04:54:43,55,64,167,52,35,23,15,5,14,10,7,6,1,1,7,2,7,5,2,3,4,3,2,2,2,1,2,0,1,1,2,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:18,04:54:44,55,61,117,47,31,26,13,7,10,6,7,8,3,5,2,5,2,4,2,4,1,1,1,2,1,3,0,1,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:19,04:54:45,55,34,81,35,20,13,8,10,5,2,1,7,3,3,4,2,1,5,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:20,04:54:46,55,80,179,53,38,14,19,12,6,12,3,6,5,2,5,3,4,4,2,1,2,1,2,2,2,2,1,2,1,0,2,3,0,1,0,2,2,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:21,04:54:47,55,68,189,56,38,24,16,9,11,10,7,5,9,8,5,0,1,4,6,2,3,1,2,2,3,2,0,0,1,4,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:22,04:54:48,55,42,114,34,18,19,15,5,8,10,5,1,4,1,3,4,5,2,1,1,1,4,4,0,2,2,3,3,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:23,04:54:49,55,70,135,33,21,15,10,9,4,7,5,4,5,0,5,0,3,2,3,2,0,2,1,0,0,1,1,1,1,0,1,0,0,0,3,1,0,1,0,0,0,0,3,0,0,1,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:24,04:54:50,55,59,157,33,22,18,8,4,6,6,4,4,3,0,1,4,2,3,2,3,1,3,0,1,2,1,0,1,0,2,1,3,0,2,0,2,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:25,04:54:51,55,33,51,22,15,12,7,4,7,1,3,5,2,4,3,6,4,1,2,3,0,2,2,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:26,04:54:52,55,28,64,35,19,6,9,10,9,6,9,9,1,1,3,5,5,3,2,2,1,2,4,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:27,04:54:53,55,64,134,45,32,19,11,16,6,9,3,4,1,4,5,0,1,6,3,3,1,1,2,1,2,0,3,3,0,0,3,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:28,04:54:54,55,69,182,41,34,14,14,8,8,9,7,3,4,6,8,4,5,1,7,2,2,2,3,3,2,2,1,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:29,04:54:55,55,52,117,41,23,6,4,6,3,5,3,1,0,1,1,1,4,2,1,1,1,3,0,1,1,1,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:30,04:54:56,55,36,95,37,20,17,16,10,8,9,2,6,4,4,6,5,1,2,7,0,3,1,3,0,1,0,2,2,0,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:31,04:54:57,55,47,95,43,15,15,10,8,15,11,5,3,4,5,1,1,4,3,3,3,2,1,1,1,2,0,0,3,3,2,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16/07/2020 21:43:32,04:54:58,55,46,131,45,39,13,20,7,11,7,5,3,6,3,7,4,0,1,2,4,0,1,2,1,2,2,1,3,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:33,04:54:59,55,77,157,51,25,20,10,11,17,6,5,6,3,7,6,2,2,6,2,2,3,4,3,0,3,3,4,3,0,3,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16/07/2020 21:43:34,04:55:00,55,59,130,47,24,16,16,15,8,8,6,3,2,4,2,3,2,5,2,6,5,3,1,3,5,0,1,3,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16/07/2020 21:43:35,04:55:01,55,28,93,41,33,14,17,9,9,6,4,5,8,3,5,4,3,1,0,2,2,2,0,0,5,3,2,1,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
